focal_code,focal_name,focal_industry,focal_business_excerpt,candidate_id_within_focal,peer_code,peer_name_final,peer_industry_final,candidate_source_system,source_rank,product_similarity,peer_business_excerpt,llm_selected_rank_1_to_5,llm_is_direct_product_market_peer_0_1,llm_reason
000002,万科A,房地产业,房地产 贸易及零售等 兴办实业 具体项目另行申报 ;国内商业;物资供销业 不含专营 专控 专卖商品 ;进出口业务 按深经发审证字第113号外贸企业审定证书规定办理 ;房地产开发 ,19,000048,京基智农,畜牧业,csmar_scope,9,0.2385024395417368,鸡禽 饲料等 一般经营项目 养殖鸡 鸡苗 禽蛋 生产制造肉制品 饮料 鸡场设备 自酿鲜啤 兴办实业 具体项目另行申报 ;国内商业 物资供销业 不含专营 专控 专卖商品 ;货物及技术进出口;在合法取得使用权的土地上从事房地产开发经营;房屋租赁 工程和技术研究和试验发展;农业科学研究和试验发展;技术服务 技术开发 技术咨询 技术交流 技术转让 技术推广;软件开发;食用农产品初加工;生物饲料研发;农林废物资源化无害化利用技术研发 除依法须经批,,,
000002,万科A,房地产业,房地产 贸易及零售等 兴办实业 具体项目另行申报 ;国内商业;物资供销业 不含专营 专控 专卖商品 ;进出口业务 按深经发审证字第113号外贸企业审定证书规定办理 ;房地产开发 ,20,300656,民德电子,计算机、通信和其他电子设备制造业,csmar_scope,10,0.2138328230090543,条码识别技术相关产品的研发 生产 销售和技术服务 兴办实业 具体项目另行申报 ;计算机软 硬件的技术开发 设计;电子通讯产品的开发 系统集成;嵌入式芯片 软件的开发 系统集成 以上均不含加工组装及限制项目 ;国内贸易 不含专营 专控 专卖商品 ;条码扫描识别及打印设备的技术开发 技术服务;经营进出口业务 法律 行政法规 国务院决定禁止的项目除外限制的项目须取得许可后方可经营 ;电子产品销售;以自有资金从事投资活动 住房租赁 许可经营项目,,,
000002,万科A,房地产业,房地产 贸易及零售等 兴办实业 具体项目另行申报 ;国内商业;物资供销业 不含专营 专控 专卖商品 ;进出口业务 按深经发审证字第113号外贸企业审定证书规定办理 ;房地产开发 ,21,000667,美好置业,房地产业,random_same_industry,1,0.044675269299248,资产管理 股权 产权的投资转让 投资策划咨询服务 实业投资 国内贸易 除专项规定 房地产业 餐饮业 运输业 仓储业 旅游业 科研信息咨询服务业及市场建设的开发投资合经营管理 房地产开发经营;住房租赁;非居住房地产租赁;土地使用权租赁;企业管理咨询;投资等 ,,,
000002,万科A,房地产业,房地产 贸易及零售等 兴办实业 具体项目另行申报 ;国内商业;物资供销业 不含专营 专控 专卖商品 ;进出口业务 按深经发审证字第113号外贸企业审定证书规定办理 ;房地产开发 ,22,000720,新能泰山,房地产业,random_same_industry,3,0.0196371379256595,电线 电缆的生产及销售 电子商务 不得从事金融业务 以自有资金对外投资 仓储 不含危险化学品 产业园建设 运营 管理 物业及不动产运营管理 售电 电力 热力项目的建设 运营 管理;电线电缆 电子产品 电器机械及器材 橡皮及塑料制品的生产 销售 输变电设备销售 金属材料压延加工 高速公路护栏 铁塔 型材的生产 销售 安装;商品及技术的进出口 销售化工产品 煤炭批发经营 销售金属材料 金属制品 建筑材料 治金炉料 机械设备 矿产品 燃料油 ,,,
000002,万科A,房地产业,房地产 贸易及零售等 兴办实业 具体项目另行申报 ;国内商业;物资供销业 不含专营 专控 专卖商品 ;进出口业务 按深经发审证字第113号外贸企业审定证书规定办理 ;房地产开发 ,23,200168,*ST 舜喆B,房地产业,random_same_industry,4,0.0625590230694739,针 纺织品的生产 加工及销售 自营和代理除国家组织统一联合经营的出口商品和国家实行核定公司经营的进口商品以外的其它商品及技术的进出口业务;经营进料加工 三来一补 对销和转口贸易 按98外经贸政审函字第1225号文经营 生产 加工 销售服装针 纺织品 销售工业生产资料 不含金 汽车 危险化学品 五金 交电 化工 不含危险化学品 百货家具工艺美术品 不含金饰品 国内商业 法律 行政法规和国务院禁止的除外;法律 行政法规和国务院限制的项目须取,,,
000002,万科A,房地产业,房地产 贸易及零售等 兴办实业 具体项目另行申报 ;国内商业;物资供销业 不含专营 专控 专卖商品 ;进出口业务 按深经发审证字第113号外贸企业审定证书规定办理 ;房地产开发 ,24,000011,深物业A,房地产业,random_same_industry,5,0.2366803061415925,房地产及相关业务 房地产开发及商品房销售商品楼宇的建筑 管理房屋租赁建设监理 国内商业 物资供销业 不含专营 专卖 专控商品 产品/提供的劳务主要有 商品住宅的开发及销售;物业管理服务;楼宇及楼宇设备维修 庭园绿化及清洁服务;物业租赁服务;工程监理;中餐 西餐 酒的零售等 ,,,
000002,万科A,房地产业,房地产 贸易及零售等 兴办实业 具体项目另行申报 ;国内商业;物资供销业 不含专营 专控 专卖商品 ;进出口业务 按深经发审证字第113号外贸企业审定证书规定办理 ;房地产开发 ,25,002314,南山控股,房地产业,random_same_industry,6,0.0213393364553377,主要从事集成房屋的生产 租赁和销售业务 同时 公司还涉足船舶舱室耐火材料的研发 生产和销售业务 以及空气净化技术设备及系统工程的设计 安装和施工业务 房地产开发业务物业租赁物业管理;仓库服务及物业租赁业务;海洋工程用 陆地工业和民用工程用钢结构制品生产销售;活动房屋 金属结构件 建筑材料 设备的生产销售 租赁及相关服务;与船舶舱室配套产品的生产销售;以受让应收账款的方式提供贸易融资;经营码头及港口的货物装卸运输以及堆场 代理海上石油后勤,,,
000002,万科A,房地产业,房地产 贸易及零售等 兴办实业 具体项目另行申报 ;国内商业;物资供销业 不含专营 专控 专卖商品 ;进出口业务 按深经发审证字第113号外贸企业审定证书规定办理 ;房地产开发 ,26,002133,广宇集团,房地产业,random_same_industry,7,0.0445630507186815,商品房综合开发建设 商品房销售 租赁 售后服务 房地产投资 房地产开发经营 商品房销售及出租 实业投资 室内外装饰 工程技术咨询 仓储服务 建筑材料的销售 ,,,
000002,万科A,房地产业,房地产 贸易及零售等 兴办实业 具体项目另行申报 ;国内商业;物资供销业 不含专营 专控 专卖商品 ;进出口业务 按深经发审证字第113号外贸企业审定证书规定办理 ;房地产开发 ,27,600503,华丽家族,房地产业,random_same_industry,8,0.0536400010449645,房地产开发经营 股权投资管理实业投资投资咨询及管理 依法须经批准的项目经相关部门批准后方可开展经营活动 ,,,
000002,万科A,房地产业,房地产 贸易及零售等 兴办实业 具体项目另行申报 ;国内商业;物资供销业 不含专营 专控 专卖商品 ;进出口业务 按深经发审证字第113号外贸企业审定证书规定办理 ;房地产开发 ,28,600077,宋都股份,房地产业,random_same_industry,9,0.0398059635012133,产业投资 企业管理咨询及服务 电子通信产品 半导体材料等 在浙江 江苏 安徽 广西等地区从事房地产开发 运营及相关咨询服务等 ,,,
000002,万科A,房地产业,房地产 贸易及零售等 兴办实业 具体项目另行申报 ;国内商业;物资供销业 不含专营 专控 专卖商品 ;进出口业务 按深经发审证字第113号外贸企业审定证书规定办理 ;房地产开发 ,29,000736,中交地产,房地产业,random_same_industry,10,0.0980788978916573,房地产开发 从事房地产开发经营业务实业投资物业管理高科技开发设备租赁代理各类商品及技术的进出口业务 国家限定公司经营或禁止进出口的商品及技术除外 国际经济技术合作的往来函调查及咨询服务;销售矿产品 不含国家规定产品 等 ,,,
000004,国华网安,软件和信息技术服务业,计算机软件及生物制药 移动应用安全服务业务 ,1,000681,视觉中国,互联网和相关服务,csmar_scope,1,0.1391547867770495,视觉内容与服务业务 视觉内容与服务业务 ,,,
000004,国华网安,软件和信息技术服务业,计算机软件及生物制药 移动应用安全服务业务 ,2,002354,天娱数科,互联网和相关服务,csmar_scope,2,0.1326634021340264,游戏业务 移动应用分发业务 广告营销业务与影视娱乐业务 网络游戏的开发和运营包括网页网络游戏 移动网络游戏;互联网和移动互联网广告;移动应用分发平台的开发和运营业务以及技术咨询服务 ,,,
000004,国华网安,软件和信息技术服务业,计算机软件及生物制药 移动应用安全服务业务 ,3,688023,安恒信息,软件和信息技术服务业,csmar_scope,3,0.1274624388209449,网络信息安全产品的研发 生产及销售并为客户提供专业的网络信息安全服务 网络信息安全产品的研发 生产及销售并为客户提供专业的网络信息安全服务 公司的产品及服务涉及应用安全 云安全 大数据安全 物联网安全 智慧城市安全和工业互联网安全以及数据安全等领域 ,,,
000004,国华网安,软件和信息技术服务业,计算机软件及生物制药 移动应用安全服务业务 ,4,688030,山石网科,软件和信息技术服务业,csmar_scope,4,0.1244870954841666,提供包括边界安全 云安全 数据安全 内网安全在内的网络安全产品及服务 公司主营经营活动聚焦网络安全领域基于以安全服务为核心安全连接 安全计算 安全数据 安全运营为支撑的一中心四基石架构体系业务线已涵盖边界安全 云安全 数据安全 应用安全 安全运营 工业互联网安全 安全服务 安全教育 信息技术应用创新等9大类产品及服务 ,,,
000004,国华网安,软件和信息技术服务业,计算机软件及生物制药 移动应用安全服务业务 ,5,688651,盛邦安全,软件和信息技术服务业,csmar_scope,5,0.1175341022951181,信息安全产品的研发 生产 销售及提供专业信息安全服务 网络安全产品的研发 生产和销售并提供相关网络安全服务 ,,,
000004,国华网安,软件和信息技术服务业,计算机软件及生物制药 移动应用安全服务业务 ,6,300369,绿盟科技,软件和信息技术服务业,csmar_scope,6,0.1097488375595589,信息安全产品的研发 生产 销售及提供专业安全服务 信息安全产品的研发 生产 销售及提供专业安全服务 ,,,
000004,国华网安,软件和信息技术服务业,计算机软件及生物制药 移动应用安全服务业务 ,7,000787,*ST 创智,互联网和相关服务,csmar_scope,7,0.106495640524699,数字技术 计算机软硬件的生产销售 研制 开发 销售计算机软件及配套系统 提供软件制作及软件售后服务 ,,,
